case_id,propulsion_case,classification_basis,scope,segment_name,constraint_flag,value,threshold
V05-0130_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37761.860436534706,0.0
V05-0130_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-94075.14942164792,0.0
V05-0130_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37761.860436534706,0.0
V05-0131_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0131_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37761.860436534706,0.0
V05-0131_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-94075.14942164792,0.0
V05-0131_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37761.860436534706,0.0
V05-0132_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0132_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0132_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-36886.60522917985,0.0
V05-0132_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-157114.94357858683,0.0
V05-0132_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,149610.959531181,0.0
V05-0132_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-36886.60522917985,0.0
V05-0133_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0133_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0133_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37252.69019391297,0.0
V05-0133_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-159774.5822887512,0.0
V05-0133_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,149610.959531181,0.0
V05-0133_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37252.69019391297,0.0
V05-0134_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0134_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-36891.456825907124,0.0
V05-0134_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0134_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-166922.6140636533,0.0
V05-0134_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-36891.456825907124,0.0
V05-0135_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0135_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37257.601635987725,0.0
V05-0135_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0135_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-169582.68909375748,0.0
V05-0135_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37257.601635987725,0.0
V05-0136_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0136_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37998.332376162005,0.0
V05-0136_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-159331.14158822194,0.0
V05-0136_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37998.332376162005,0.0
V05-0137_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0137_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-38377.88992116378,0.0
V05-0137_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-162089.00589984292,0.0
V05-0137_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-38377.88992116378,0.0
V05-0138_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0138_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-38003.36351312942,0.0
V05-0138_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0138_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-175001.0623983701,0.0
V05-0138_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-38003.36351312942,0.0
V05-0139_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0139_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-38382.98090767081,0.0
V05-0139_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0139_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-177759.3630605002,0.0
V05-0139_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-38382.98090767081,0.0
V05-0140_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0140_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0140_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,unmet_electric_load,34833.333333333336,0.0
V05-0140_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,unmet_electric_load,607261.0460236444,0.0
V05-0140_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37105.37824610609,0.0
V05-0140_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-163446.63678186105,0.0
V05-0140_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,804000.0,0.0
V05-0140_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37105.37824610609,0.0
V05-0141_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0141_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0141_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,unmet_electric_load,34833.333333333336,0.0
V05-0141_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,unmet_electric_load,607261.0460236444,0.0
V05-0141_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37847.41051737186,0.0
V05-0141_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-168837.81857775632,0.0
V05-0141_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,804000.0,0.0
V05-0141_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37847.41051737186,0.0
V05-0142_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0142_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0142_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,low_thrust_margin,-17915.980919641763,0.0
V05-0142_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,low_thrust_margin,-5753.521022890505,0.0
V05-0142_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37130.60783209562,0.0
V05-0142_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,222248.2108285679,0.0
V05-0142_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-154476.8425524574,0.0
V05-0142_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,222248.2108285679,0.0
V05-0142_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37130.60783209562,0.0
V05-0143_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0143_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0143_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,low_thrust_margin,-21426.96771566331,0.0
V05-0143_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,low_thrust_margin,-7540.405164949276,0.0
V05-0143_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37872.07332583989,0.0
V05-0143_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,222248.2108285679,0.0
V05-0143_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-159863.92175038133,0.0
V05-0143_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,222248.2108285679,0.0
V05-0143_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37872.07332583989,0.0
V05-0144_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0144_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0144_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,unmet_electric_load,34833.333333333336,0.0
V05-0144_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,unmet_electric_load,363912.5868589788,0.0
V05-0144_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-38224.194088174714,0.0
V05-0144_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-161677.62559183766,0.0
V05-0144_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,551339.5838660474,0.0
V05-0144_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-38224.194088174714,0.0
V05-0145_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0145_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0145_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,unmet_electric_load,34833.333333333336,0.0
V05-0145_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,unmet_electric_load,363912.5868589788,0.0
V05-0145_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-38993.12372113848,0.0
V05-0145_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-167264.9107126798,0.0
V05-0145_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,551339.5838660474,0.0
V05-0145_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-38993.12372113848,0.0
V05-0146_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0146_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,low_thrust_margin,-23182.4611136741,0.0
V05-0146_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,low_thrust_margin,-8444.694775986529,0.0
V05-0146_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-38249.51412458736,0.0
V05-0146_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0146_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-146644.50194112476,0.0
V05-0146_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-38249.51412458736,0.0
V05-0147_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0147_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,low_thrust_margin,-26693.44790969568,0.0
V05-0147_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,low_thrust_margin,-10274.969078076858,0.0
V05-0147_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-39017.81182583299,0.0
V05-0147_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0147_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-152227.20951300595,0.0
V05-0147_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-39017.81182583299,0.0
V05-0148_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0148_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-36613.02605836527,0.0
V05-0148_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-85728.65798737266,0.0
V05-0148_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-36613.02605836527,0.0
V05-0149_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0149_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-36613.02605836527,0.0
V05-0149_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-85728.65798737266,0.0
V05-0149_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-36613.02605836527,0.0
V05-0150_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0150_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-36613.02605836527,0.0
V05-0150_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-85728.65798737266,0.0
V05-0150_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-36613.02605836527,0.0
V05-0151_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0151_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-36613.02605836527,0.0
V05-0151_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-85728.65798737266,0.0
V05-0151_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-36613.02605836527,0.0
V05-0152_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0152_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37711.092091571314,0.0
V05-0152_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-93706.28480879267,0.0
V05-0152_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37711.092091571314,0.0
V05-0153_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0153_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37711.092091571314,0.0
V05-0153_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-93706.28480879267,0.0
V05-0153_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37711.092091571314,0.0
V05-0154_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0154_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37711.092091571314,0.0
V05-0154_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-93706.28480879267,0.0
V05-0154_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37711.092091571314,0.0
V05-0155_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0155_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37711.092091571314,0.0
V05-0155_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-93706.28480879267,0.0
V05-0155_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37711.092091571314,0.0
V05-0156_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0156_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0156_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-36837.53214706094,0.0
V05-0156_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-156758.43226066875,0.0
V05-0156_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,149610.959531181,0.0
V05-0156_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-36837.53214706094,0.0
V05-0157_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0157_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0157_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37202.44301799693,0.0
V05-0157_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-159409.52543924047,0.0
V05-0157_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,149610.959531181,0.0
V05-0157_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37202.44301799693,0.0
V05-0158_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0158_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-36842.371388225736,0.0
V05-0158_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0158_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-166566.01277470117,0.0
V05-0158_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-36842.371388225736,0.0
V05-0159_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0159_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37207.341966883876,0.0
V05-0159_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0159_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-169217.54126961643,0.0
V05-0159_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37207.341966883876,0.0
V05-0160_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0160_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37945.69555148087,0.0
V05-0160_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-158948.6913866143,0.0
V05-0160_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37945.69555148087,0.0
V05-0161_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0161_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-38324.037545867795,0.0
V05-0161_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-161697.707909434,0.0
V05-0161_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-38324.037545867795,0.0
V05-0162_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0162_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37950.71392063635,0.0
V05-0162_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0162_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-174618.51921950647,0.0
V05-0162_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37950.71392063635,0.0
V05-0163_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0163_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-38329.11562756548,0.0
V05-0163_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,0.0,0.0
V05-0163_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-177367.97109381598,0.0
V05-0163_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-38329.11562756548,0.0
V05-0164_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0164_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0164_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,unmet_electric_load,34833.333333333336,0.0
V05-0164_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,unmet_electric_load,607261.0460236444,0.0
V05-0164_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37055.608894109864,0.0
V05-0164_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-163085.0576771328,0.0
V05-0164_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,804000.0,0.0
V05-0164_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37055.608894109864,0.0
V05-0165_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0165_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0165_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,unmet_electric_load,34833.333333333336,0.0
V05-0165_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,unmet_electric_load,607261.0460236444,0.0
V05-0165_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37795.26279156832,0.0
V05-0165_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-168458.92832426686,0.0
V05-0165_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,804000.0,0.0
V05-0165_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37795.26279156832,0.0
V05-0166_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0166_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0166_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,low_thrust_margin,-15117.218924397544,0.0
V05-0166_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,low_thrust_margin,-4349.837077349555,0.0
V05-0166_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37081.962618573816,0.0
V05-0166_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,222248.2108285679,0.0
V05-0166_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-154123.42934380195,0.0
V05-0166_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,222248.2108285679,0.0
V05-0166_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37081.962618573816,0.0
V05-0167_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0167_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0167_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,low_thrust_margin,-18560.176383749058,0.0
V05-0167_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,low_thrust_margin,-6079.211492600836,0.0
V05-0167_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-37821.09199744441,0.0
V05-0167_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_net_thrust,222248.2108285679,0.0
V05-0167_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-159493.50517412004,0.0
V05-0167_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,222248.2108285679,0.0
V05-0167_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-37821.09199744441,0.0
V05-0168_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
V05-0168_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,unmet_electric_load,1.0,0.0
V05-0168_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,takeoff,unmet_electric_load,34833.333333333336,0.0
V05-0168_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,climb,unmet_electric_load,363912.5868589788,0.0
V05-0168_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,descent,low_thrust_margin,-38170.85471009113,0.0
V05-0168_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,low_thrust_margin,-161290.0613742171,0.0
V05-0168_hybrid,adaptive_cycle_plus_hybrid_electric,raw,segment,approach_landing,unmet_electric_load,551339.5838660474,0.0
V05-0168_hybrid,adaptive_cycle_plus_hybrid_electric,corrected,mission,descent,corrected_low_thrust_margin,-38170.85471009113,0.0
V05-0169_hybrid,adaptive_cycle_plus_hybrid_electric,raw,mission,,low_thrust_margin,1.0,0.0
